id_viatge	dia_setmana	franja	estacio_any	tipus_servei	num_parades	dist_km	ocupacio	vent	pluja	visibilitat	retard_min	puntualitat
1298	dv	mati	tardor	mitja_distancia	6	2464	mitjana	cap	cap	bona	0	puntual
1299	dg	mati	estiu	mitja_distancia	6	1586	baixa	cap	cap	bona	6	tard
1300	ds	tarda	hivern	mitja_distancia	5	1915	alta	cap	intensa	bona	5	puntual
1301	dg	nit	tardor	mitja_distancia	4	2078	baixa	moderat	cap	bona	3	puntual
1302	dt	tarda	primavera	mitja_distancia	2	1634	mitjana	cap	cap	bona	3	puntual
1303	ds	migdia	tardor	alta_velocitat	2	5607	mitjana	cap	cap	regular	0	puntual
1304	dg	migdia	tardor	regional	10	818	baixa	cap	cap	bona	0	puntual
1305	dl	migdia	estiu	regional	8	787	mitjana	moderat	febla	bona	14	tard
1306	dc	migdia	tardor	regional	6	747	baixa	cap	cap	bona	8	tard
1307	dj	migdia	primavera	mitja_distancia	6	1156	mitjana	moderat	cap	bona	0	puntual
1308	dv	migdia	primavera	regional	13	480	alta	moderat	cap	regular	11	tard
1309	dg	tarda	estiu	alta_velocitat	2	4650	mitjana	cap	febla	bona	13	tard
1310	ds	nit	tardor	mitja_distancia	7	1651	mitjana	fort	cap	bona	0	puntual
1311	dv	nit	estiu	mitja_distancia	7	1763	baixa	moderat	cap	regular	8	tard
1312	dj	mati	primavera	mitja_distancia	3	1838	alta	cap	cap	bona	0	puntual
1313	dg	migdia	tardor	regional	7	150	alta	cap	cap	bona	16	molt_tard
1314	ds	mati	tardor	alta_velocitat	2	4873	baixa	cap	intensa	bona	3	puntual
1315	dc	migdia	tardor	regional	8	959	mitjana	cap	febla	bona	4	puntual
1316	dg	mati	primavera	mitja_distancia	9	2546	mitjana	cap	febla	dolenta	16	molt_tard
1317	dc	mati	tardor	alta_velocitat	1	5462	mitjana	moderat	cap	regular	0	puntual
1318	dl	tarda	estiu	mitja_distancia	10	1809	mitjana	moderat	cap	bona	5	puntual
1319	dv	migdia	estiu	alta_velocitat	3	4527	mitjana	cap	intensa	bona	37	molt_tard
1320	dg	nit	primavera	regional	14	303	mitjana	cap	cap	regular	0	puntual
1321	dt	mati	hivern	alta_velocitat	1	3250	baixa	cap	febla	bona	4	puntual
1322	dv	mati	primavera	mitja_distancia	2	1607	mitjana	cap	cap	bona	0	puntual
1323	dg	migdia	estiu	mitja_distancia	13	1203	alta	cap	cap	bona	4	puntual
1324	dj	mati	tardor	regional	4	555	baixa	moderat	cap	bona	6	tard
1325	dj	mati	tardor	regional	6	656	mitjana	moderat	cap	bona	0	puntual
1326	dl	nit	primavera	mitja_distancia	4	2275	baixa	cap	cap	bona	0	puntual
1327	dv	mati	tardor	regional	5	718	alta	moderat	cap	bona	0	puntual
1328	dv	mati	hivern	mitja_distancia	8	3229	mitjana	cap	cap	bona	19	molt_tard
1329	dj	tarda	tardor	alta_velocitat	2	4025	mitjana	moderat	cap	bona	5	puntual
1330	dl	migdia	primavera	alta_velocitat	2	3536	baixa	cap	febla	bona	0	puntual
1331	ds	tarda	estiu	regional	14	453	mitjana	cap	cap	bona	1	puntual
1332	dv	migdia	tardor	alta_velocitat	1	3537	alta	moderat	febla	bona	11	tard
1333	dj	tarda	estiu	regional	11	359	mitjana	cap	cap	bona	5	puntual
1334	dc	mati	tardor	mitja_distancia	6	1661	mitjana	cap	cap	bona	3	puntual
1335	dl	migdia	estiu	alta_velocitat	1	5604	mitjana	cap	cap	bona	0	puntual
1336	dc	tarda	hivern	regional	6	808	mitjana	moderat	febla	bona	0	puntual
1337	dj	nit	estiu	regional	7	794	mitjana	moderat	cap	bona	8	tard
1338	ds	migdia	primavera	regional	11	590	mitjana	cap	febla	bona	24	molt_tard
1339	dv	tarda	tardor	mitja_distancia	6	2211	baixa	cap	cap	bona	3	puntual
1340	dj	mati	primavera	alta_velocitat	5	3634	mitjana	moderat	febla	bona	0	puntual
1341	dl	mati	estiu	regional	7	797	alta	cap	febla	bona	12	tard
1342	dc	mati	hivern	regional	12	487	alta	cap	intensa	regular	32	molt_tard
1343	dj	tarda	hivern	mitja_distancia	6	1863	alta	moderat	cap	bona	1	puntual
1344	dt	mati	estiu	regional	10	679	mitjana	cap	intensa	regular	3	puntual
1345	dl	tarda	primavera	mitja_distancia	10	1769	baixa	moderat	cap	regular	7	tard
1346	dc	mati	hivern	alta_velocitat	3	5711	mitjana	cap	febla	bona	1	puntual
1347	dg	nit	tardor	mitja_distancia	7	2556	alta	moderat	cap	bona	0	puntual
1348	ds	tarda	tardor	alta_velocitat	4	5028	mitjana	cap	cap	bona	2	puntual
1349	dv	mati	tardor	mitja_distancia	9	2360	mitjana	cap	cap	regular	2	puntual
1350	dc	mati	estiu	alta_velocitat	5	4957	mitjana	cap	febla	bona	4	puntual
1351	dj	mati	hivern	regional	8	515	mitjana	moderat	cap	regular	3	puntual
1352	ds	nit	primavera	regional	7	596	alta	moderat	cap	bona	34	molt_tard
1353	dl	mati	estiu	mitja_distancia	10	706	mitjana	moderat	cap	bona	5	puntual
1354	dl	migdia	hivern	regional	9	393	mitjana	cap	febla	bona	1	puntual
1355	ds	migdia	primavera	alta_velocitat	3	2494	baixa	cap	cap	bona	3	puntual
1356	dt	tarda	estiu	mitja_distancia	4	1368	mitjana	moderat	cap	bona	11	tard
1357	dt	migdia	primavera	alta_velocitat	2	4433	mitjana	moderat	cap	regular	0	puntual
1358	dc	migdia	hivern	regional	9	506	alta	cap	cap	bona	2	puntual
1359	dv	nit	hivern	mitja_distancia	4	2240	mitjana	moderat	cap	regular	10	tard
1360	dc	mati	primavera	mitja_distancia	7	1255	mitjana	cap	febla	dolenta	2	puntual
1361	dv	tarda	hivern	regional	13	785	mitjana	cap	febla	bona	0	puntual
1362	ds	mati	hivern	mitja_distancia	6	1211	mitjana	moderat	cap	bona	10	tard
1363	dv	migdia	primavera	mitja_distancia	11	2447	mitjana	cap	cap	bona	0	puntual
1364	ds	nit	primavera	alta_velocitat	2	3008	baixa	cap	cap	bona	3	puntual
1365	dt	tarda	estiu	mitja_distancia	5	2010	alta	cap	cap	dolenta	1	puntual
1366	dt	tarda	hivern	regional	9	460	mitjana	fort	cap	regular	34	molt_tard
1367	dl	mati	primavera	mitja_distancia	3	2652	mitjana	cap	febla	regular	22	molt_tard
1368	dg	migdia	estiu	mitja_distancia	5	2624	baixa	moderat	cap	bona	2	puntual
1369	dj	migdia	hivern	regional	13	736	mitjana	cap	cap	bona	4	puntual
1370	dc	migdia	estiu	regional	8	731	mitjana	cap	intensa	bona	56	molt_tard
1371	dt	migdia	tardor	regional	8	830	alta	cap	cap	regular	5	puntual
1372	dt	migdia	primavera	regional	8	780	baixa	cap	cap	bona	5	puntual
1373	ds	migdia	estiu	mitja_distancia	3	2274	alta	cap	cap	bona	0	puntual
1374	dt	mati	estiu	regional	4	397	mitjana	cap	cap	bona	0	puntual
1375	dj	migdia	tardor	mitja_distancia	3	1769	baixa	moderat	febla	bona	3	puntual
1376	dc	mati	hivern	regional	5	477	baixa	cap	febla	bona	0	puntual
1377	dj	nit	hivern	mitja_distancia	4	2614	baixa	moderat	cap	bona	4	puntual
1378	dj	tarda	tardor	regional	9	328	alta	moderat	cap	regular	0	puntual
1379	dj	mati	estiu	alta_velocitat	2	6224	baixa	cap	cap	bona	7	tard
1380	dj	tarda	estiu	regional	12	640	mitjana	cap	cap	bona	16	molt_tard
1381	dc	tarda	hivern	mitja_distancia	8	2283	mitjana	cap	cap	regular	3	puntual
1382	dl	mati	primavera	regional	10	504	alta	cap	cap	bona	1	puntual
1383	dc	mati	primavera	regional	7	310	mitjana	cap	cap	bona	7	tard
1384	dl	mati	tardor	mitja_distancia	10	2587	mitjana	cap	febla	bona	13	tard
1385	dj	mati	primavera	alta_velocitat	1	4725	baixa	cap	febla	bona	1	puntual
1386	dj	tarda	primavera	alta_velocitat	2	2750	alta	cap	cap	bona	0	puntual
1387	dj	nit	estiu	regional	5	607	baixa	fort	cap	bona	14	tard
1388	dt	mati	primavera	regional	14	588	baixa	cap	cap	bona	0	puntual
1389	ds	tarda	tardor	mitja_distancia	7	2020	alta	cap	cap	bona	4	puntual
1390	dv	mati	tardor	mitja_distancia	2	1240	baixa	cap	cap	bona	0	puntual
1391	dt	tarda	primavera	regional	3	343	baixa	moderat	cap	bona	0	puntual
1392	dg	tarda	estiu	mitja_distancia	7	1841	mitjana	cap	febla	dolenta	21	molt_tard
1393	dv	migdia	hivern	mitja_distancia	7	1269	mitjana	cap	cap	bona	12	tard
1394	dg	mati	tardor	mitja_distancia	11	2608	baixa	moderat	cap	bona	4	puntual
1395	dj	tarda	primavera	regional	8	843	mitjana	cap	cap	bona	16	molt_tard
1396	dl	nit	estiu	regional	13	835	mitjana	cap	cap	bona	2	puntual
1397	dv	mati	estiu	regional	13	150	mitjana	cap	cap	bona	13	tard
1398	dc	mati	estiu	mitja_distancia	5	1500	baixa	moderat	cap	bona	0	puntual
1399	dv	mati	hivern	regional	9	561	mitjana	fort	febla	bona	17	molt_tard
1400	dg	tarda	primavera	mitja_distancia	6	1189	alta	moderat	febla	bona	15	tard
1401	ds	tarda	tardor	mitja_distancia	7	2089	baixa	cap	febla	bona	2	puntual
1402	dg	tarda	primavera	mitja_distancia	6	2009	baixa	cap	cap	regular	1	puntual
1403	dg	tarda	primavera	regional	12	823	baixa	cap	cap	bona	7	tard
1404	dl	nit	primavera	regional	10	899	mitjana	moderat	cap	bona	3	puntual
1405	dj	tarda	primavera	mitja_distancia	9	2316	baixa	moderat	cap	regular	1	puntual
1406	dc	mati	hivern	mitja_distancia	10	3272	mitjana	moderat	cap	bona	12	tard
1407	dc	tarda	primavera	alta_velocitat	1	4094	alta	cap	febla	bona	1	puntual
1408	dg	mati	tardor	regional	8	585	baixa	moderat	cap	bona	0	puntual
1409	dc	migdia	hivern	alta_velocitat	2	4814	mitjana	moderat	cap	bona	3	puntual
1410	dl	nit	primavera	regional	4	948	baixa	moderat	cap	bona	2	puntual
1411	dj	tarda	hivern	regional	8	242	baixa	moderat	cap	bona	9	tard
1412	dj	nit	estiu	regional	5	439	mitjana	cap	cap	regular	21	molt_tard
1413	dc	migdia	primavera	mitja_distancia	5	1450	mitjana	moderat	cap	regular	0	puntual
1414	dv	migdia	tardor	regional	7	653	alta	cap	cap	regular	0	puntual
1415	ds	migdia	estiu	regional	8	515	mitjana	cap	cap	bona	0	puntual
1416	dt	mati	tardor	mitja_distancia	10	2358	baixa	moderat	intensa	dolenta	33	molt_tard
1417	dc	mati	estiu	mitja_distancia	7	1881	mitjana	moderat	cap	regular	0	puntual
1418	dt	migdia	estiu	regional	10	604	baixa	moderat	cap	bona	0	puntual
1419	dt	mati	tardor	regional	12	748	alta	cap	cap	bona	17	molt_tard
1420	dl	nit	estiu	mitja_distancia	6	761	mitjana	cap	febla	bona	4	puntual
1421	ds	mati	hivern	regional	8	735	mitjana	cap	cap	bona	13	tard
1422	dt	mati	hivern	regional	5	415	mitjana	moderat	cap	bona	26	molt_tard
1423	dg	tarda	estiu	mitja_distancia	5	2243	mitjana	moderat	cap	bona	0	puntual
1424	dj	mati	tardor	regional	11	211	mitjana	fort	cap	bona	3	puntual
1425	dv	nit	primavera	mitja_distancia	6	2052	baixa	cap	cap	bona	7	tard
1426	ds	tarda	tardor	regional	8	421	baixa	cap	cap	bona	3	puntual
1427	dc	mati	tardor	regional	4	954	baixa	moderat	cap	bona	0	puntual
1428	dc	tarda	tardor	regional	7	259	mitjana	cap	febla	regular	4	puntual
1429	dt	tarda	primavera	regional	7	643	mitjana	fort	cap	dolenta	9	tard
1430	dc	tarda	tardor	regional	12	811	baixa	cap	cap	bona	3	puntual
1431	ds	tarda	estiu	regional	10	720	mitjana	cap	cap	bona	1	puntual
1432	dg	tarda	primavera	alta_velocitat	3	4527	mitjana	cap	cap	regular	0	puntual
1433	dt	tarda	primavera	alta_velocitat	1	2648	baixa	moderat	cap	bona	0	puntual
1434	dv	migdia	estiu	regional	8	312	alta	moderat	cap	dolenta	0	puntual
1435	dg	tarda	primavera	mitja_distancia	3	1928	mitjana	moderat	cap	bona	2	puntual
1436	dv	nit	hivern	mitja_distancia	4	1840	mitjana	moderat	intensa	bona	4	puntual
1437	dj	tarda	estiu	alta_velocitat	2	2917	mitjana	cap	cap	bona	0	puntual
1438	dc	tarda	estiu	regional	10	370	mitjana	moderat	febla	bona	5	puntual
1439	dg	migdia	primavera	regional	11	608	alta	moderat	febla	bona	12	tard
1440	dl	tarda	hivern	regional	7	539	mitjana	cap	cap	bona	11	tard
1441	dg	nit	tardor	regional	4	1118	mitjana	moderat	cap	regular	2	puntual
1442	dl	mati	estiu	regional	13	971	alta	cap	cap	bona	20	molt_tard
1443	dl	mati	hivern	alta_velocitat	2	5119	alta	cap	intensa	bona	1	puntual
1444	dg	migdia	estiu	alta_velocitat	2	5912	alta	cap	cap	bona	0	puntual
1445	dj	migdia	hivern	regional	7	474	baixa	moderat	cap	bona	3	puntual
1446	dt	tarda	hivern	mitja_distancia	4	1486	baixa	cap	cap	bona	5	puntual
1447	dt	mati	hivern	regional	6	928	mitjana	cap	febla	bona	0	puntual
1448	dc	migdia	hivern	mitja_distancia	3	1784	mitjana	moderat	cap	bona	0	puntual
1449	ds	tarda	tardor	mitja_distancia	4	1817	mitjana	cap	cap	regular	19	molt_tard
1450	dv	tarda	hivern	regional	8	355	mitjana	moderat	cap	bona	4	puntual
1451	dv	tarda	primavera	alta_velocitat	3	5468	baixa	moderat	cap	bona	3	puntual
1452	dc	tarda	hivern	alta_velocitat	2	4811	baixa	cap	febla	regular	12	tard
1453	dg	tarda	hivern	mitja_distancia	8	1615	mitjana	cap	febla	bona	11	tard
1454	dl	tarda	primavera	mitja_distancia	9	1490	baixa	fort	cap	bona	8	tard
1455	dl	tarda	estiu	mitja_distancia	4	2480	mitjana	cap	cap	bona	1	puntual
1456	dv	migdia	hivern	regional	7	476	mitjana	cap	febla	regular	4	puntual
1457	dv	tarda	hivern	regional	7	283	mitjana	fort	cap	bona	2	puntual
1458	dl	mati	estiu	mitja_distancia	4	2516	mitjana	moderat	cap	bona	0	puntual
1459	dl	mati	primavera	regional	7	981	mitjana	moderat	cap	regular	18	molt_tard
1460	dt	migdia	estiu	alta_velocitat	2	6737	mitjana	cap	cap	bona	3	puntual
1461	dj	nit	tardor	regional	6	614	baixa	moderat	intensa	regular	0	puntual
1462	dv	tarda	primavera	regional	13	478	mitjana	moderat	cap	bona	13	tard
1463	ds	mati	hivern	regional	12	769	mitjana	moderat	cap	bona	6	tard
1464	dg	tarda	hivern	alta_velocitat	3	2621	baixa	moderat	febla	bona	0	puntual
1465	dv	mati	tardor	regional	4	407	mitjana	moderat	cap	regular	0	puntual
1466	dl	tarda	hivern	regional	9	710	alta	cap	febla	bona	16	molt_tard
1467	dc	tarda	estiu	regional	11	663	baixa	cap	cap	bona	34	molt_tard
1468	dc	tarda	primavera	mitja_distancia	10	2280	mitjana	cap	cap	bona	8	tard
1469	ds	tarda	tardor	alta_velocitat	4	2772	alta	cap	cap	bona	12	tard
1470	dj	migdia	hivern	regional	7	1121	alta	cap	cap	bona	14	tard
1471	dl	migdia	tardor	alta_velocitat	1	2198	mitjana	cap	cap	bona	0	puntual
1472	dv	nit	tardor	regional	15	535	mitjana	moderat	cap	bona	2	puntual
1473	dv	tarda	estiu	mitja_distancia	5	1809	alta	cap	febla	bona	0	puntual
1474	dl	migdia	primavera	regional	5	479	mitjana	cap	febla	bona	5	puntual
1475	dt	migdia	hivern	mitja_distancia	6	2281	baixa	cap	cap	bona	3	puntual
1476	dl	mati	primavera	mitja_distancia	8	2955	baixa	cap	cap	bona	3	puntual
1477	dg	mati	estiu	mitja_distancia	6	2256	mitjana	moderat	cap	bona	1	puntual
1478	ds	mati	primavera	regional	6	377	mitjana	cap	cap	bona	21	molt_tard
1479	dc	migdia	primavera	alta_velocitat	4	2557	baixa	cap	cap	dolenta	4	puntual
1480	dl	nit	estiu	alta_velocitat	4	3738	mitjana	moderat	febla	bona	0	puntual
1481	dt	migdia	hivern	mitja_distancia	6	1875	mitjana	cap	intensa	regular	33	molt_tard
1482	dc	mati	hivern	mitja_distancia	7	1157	mitjana	cap	cap	bona	1	puntual
1483	dc	mati	primavera	mitja_distancia	9	1680	alta	moderat	febla	bona	0	puntual
1484	dl	migdia	hivern	regional	10	471	mitjana	cap	cap	regular	8	tard
1485	dg	tarda	estiu	alta_velocitat	3	6169	alta	moderat	cap	bona	0	puntual
1486	dt	migdia	tardor	regional	10	846	alta	moderat	cap	bona	20	molt_tard
1487	ds	tarda	primavera	mitja_distancia	7	2844	baixa	moderat	cap	bona	5	puntual
1488	dc	tarda	hivern	regional	8	825	mitjana	cap	cap	bona	0	puntual
1489	dl	mati	hivern	regional	5	456	baixa	moderat	intensa	regular	2	puntual
1490	ds	tarda	estiu	mitja_distancia	4	2497	alta	moderat	cap	bona	0	puntual
1491	dv	nit	primavera	mitja_distancia	8	2210	baixa	cap	cap	bona	5	puntual
1492	ds	migdia	estiu	alta_velocitat	2	5301	mitjana	moderat	cap	bona	13	tard
1493	ds	mati	hivern	alta_velocitat	3	3251	alta	cap	intensa	bona	1	puntual
1494	dv	nit	primavera	regional	5	577	baixa	moderat	cap	regular	0	puntual
1495	dv	nit	primavera	regional	6	1135	alta	moderat	febla	bona	3	puntual
1496	ds	migdia	estiu	regional	8	402	baixa	cap	febla	regular	0	puntual
1497	dl	tarda	estiu	mitja_distancia	2	2489	mitjana	cap	cap	bona	1	puntual
1498	dg	mati	tardor	mitja_distancia	4	2443	mitjana	moderat	cap	bona	14	tard
1499	dv	tarda	estiu	alta_velocitat	2	4517	mitjana	cap	cap	bona	0	puntual
1500	dt	migdia	tardor	mitja_distancia	7	2896	mitjana	cap	febla	bona	10	tard
1501	dg	mati	estiu	regional	8	473	alta	cap	cap	bona	0	puntual
1502	dg	tarda	primavera	mitja_distancia	7	1849	mitjana	moderat	cap	bona	23	molt_tard
1503	dt	nit	primavera	mitja_distancia	6	2041	mitjana	cap	cap	bona	5	puntual
1504	dl	tarda	primavera	mitja_distancia	6	1043	alta	cap	cap	regular	0	puntual
1505	dj	mati	estiu	regional	6	802	mitjana	moderat	febla	bona	0	puntual
1506	dg	mati	primavera	regional	9	818	baixa	cap	febla	bona	15	tard
1507	dg	nit	tardor	regional	12	596	alta	cap	cap	bona	2	puntual
1508	dc	nit	estiu	regional	6	215	baixa	cap	cap	bona	0	puntual
1509	dc	migdia	tardor	mitja_distancia	11	2478	mitjana	moderat	cap	regular	21	molt_tard
1510	dg	tarda	tardor	regional	9	1221	mitjana	moderat	febla	bona	0	puntual
1511	dv	migdia	primavera	mitja_distancia	9	2052	mitjana	cap	cap	bona	0	puntual
1512	dt	migdia	primavera	mitja_distancia	7	2501	baixa	cap	febla	bona	0	puntual
1513	dl	mati	tardor	alta_velocitat	3	5311	baixa	cap	cap	bona	8	tard
1514	dj	mati	primavera	regional	6	781	mitjana	fort	cap	bona	1	puntual
1515	dt	mati	primavera	regional	7	568	baixa	cap	febla	bona	0	puntual
1516	ds	tarda	hivern	regional	4	353	mitjana	cap	cap	bona	0	puntual
1517	dj	mati	estiu	regional	8	544	mitjana	moderat	cap	bona	2	puntual
1518	ds	mati	hivern	regional	10	676	mitjana	cap	cap	bona	5	puntual
1519	dl	migdia	estiu	mitja_distancia	6	1903	baixa	cap	cap	bona	11	tard
1520	dc	mati	estiu	regional	11	421	mitjana	cap	intensa	bona	0	puntual
1521	dc	mati	tardor	regional	7	625	alta	moderat	febla	bona	4	puntual
1522	dc	tarda	tardor	regional	6	603	mitjana	cap	febla	bona	3	puntual
1523	dt	migdia	primavera	mitja_distancia	5	1508	baixa	fort	cap	regular	13	tard
1524	dl	tarda	hivern	alta_velocitat	3	3855	baixa	cap	cap	bona	9	tard
1525	ds	nit	estiu	mitja_distancia	10	2024	mitjana	cap	febla	bona	19	molt_tard
1526	ds	mati	hivern	mitja_distancia	11	2466	alta	moderat	cap	bona	0	puntual
1527	dg	nit	primavera	mitja_distancia	8	2108	mitjana	moderat	intensa	bona	15	tard
1528	dj	nit	hivern	mitja_distancia	9	1532	baixa	moderat	cap	bona	2	puntual
1529	dc	tarda	hivern	regional	4	486	mitjana	moderat	cap	bona	5	puntual
1530	dt	tarda	hivern	mitja_distancia	3	2639	baixa	cap	cap	bona	0	puntual
1531	dg	tarda	hivern	mitja_distancia	4	2041	baixa	moderat	cap	bona	7	tard
1532	ds	tarda	hivern	regional	12	932	alta	cap	cap	bona	3	puntual
1533	dg	tarda	hivern	mitja_distancia	10	2091	mitjana	cap	cap	bona	20	molt_tard
1534	dl	mati	primavera	mitja_distancia	12	1804	baixa	moderat	febla	bona	10	tard
1535	dg	nit	tardor	mitja_distancia	4	2210	mitjana	moderat	cap	bona	0	puntual
1536	dg	tarda	hivern	regional	8	667	baixa	cap	cap	regular	14	tard
1537	dc	tarda	hivern	mitja_distancia	2	1662	baixa	cap	cap	bona	0	puntual
1538	dl	migdia	hivern	alta_velocitat	1	4664	mitjana	moderat	febla	bona	0	puntual
1539	dl	mati	tardor	regional	7	150	mitjana	cap	cap	regular	10	tard
1540	dv	migdia	estiu	regional	6	461	mitjana	cap	intensa	bona	35	molt_tard
1541	dl	migdia	estiu	regional	6	150	alta	cap	febla	bona	3	puntual
1542	dg	migdia	primavera	regional	7	607	baixa	cap	cap	bona	11	tard
1543	dg	migdia	hivern	alta_velocitat	4	4665	alta	cap	cap	bona	1	puntual
1544	dg	mati	estiu	mitja_distancia	9	2084	mitjana	fort	febla	bona	2	puntual
1545	dc	migdia	primavera	regional	5	927	baixa	cap	cap	bona	3	puntual
1546	dl	migdia	estiu	regional	11	760	alta	cap	febla	bona	0	puntual
1547	dl	nit	tardor	alta_velocitat	1	3677	baixa	moderat	cap	regular	0	puntual
1548	dv	mati	tardor	regional	4	783	mitjana	cap	cap	bona	0	puntual
1549	dl	migdia	estiu	mitja_distancia	5	1202	mitjana	moderat	cap	bona	7	tard
1550	dj	mati	hivern	regional	9	763	baixa	moderat	cap	bona	0	puntual
1551	dg	migdia	primavera	regional	6	908	alta	moderat	febla	bona	14	tard
1552	ds	migdia	tardor	mitja_distancia	8	1263	baixa	moderat	cap	bona	10	tard
1553	dl	tarda	estiu	regional	7	450	alta	moderat	febla	bona	8	tard
1554	dj	nit	estiu	mitja_distancia	7	779	baixa	moderat	cap	bona	0	puntual
1555	dt	mati	estiu	regional	5	1035	baixa	moderat	febla	regular	20	molt_tard
1556	ds	tarda	primavera	mitja_distancia	6	2362	mitjana	cap	febla	bona	8	tard
1557	dl	mati	tardor	mitja_distancia	4	829	alta	moderat	cap	bona	14	tard
1558	dv	mati	tardor	mitja_distancia	6	1274	baixa	moderat	cap	bona	20	molt_tard
1559	dt	migdia	hivern	regional	14	755	alta	cap	febla	bona	13	tard
1560	dg	mati	tardor	mitja_distancia	5	1013	baixa	moderat	febla	bona	15	tard
1561	dj	tarda	primavera	alta_velocitat	1	3125	mitjana	cap	cap	bona	0	puntual
1562	dj	tarda	primavera	regional	9	674	mitjana	cap	cap	bona	0	puntual
1563	dt	tarda	primavera	regional	9	197	baixa	moderat	febla	bona	7	tard
1564	dt	migdia	hivern	alta_velocitat	3	2754	alta	cap	cap	regular	9	tard
1565	dc	tarda	estiu	regional	10	967	mitjana	cap	cap	bona	0	puntual
1566	dg	migdia	estiu	mitja_distancia	5	1898	mitjana	cap	cap	bona	6	tard
1567	ds	mati	hivern	mitja_distancia	8	1837	mitjana	moderat	cap	bona	1	puntual
1568	ds	mati	estiu	regional	8	766	mitjana	cap	febla	bona	12	tard
1569	dv	tarda	tardor	mitja_distancia	3	1920	mitjana	moderat	cap	dolenta	22	molt_tard
1570	dv	nit	hivern	mitja_distancia	8	1396	alta	moderat	febla	bona	0	puntual
1571	dc	mati	hivern	regional	9	861	mitjana	moderat	cap	bona	14	tard
1572	dl	tarda	primavera	alta_velocitat	3	5975	mitjana	moderat	cap	regular	1	puntual
1573	dj	tarda	tardor	regional	5	592	mitjana	moderat	cap	bona	0	puntual
1574	dv	tarda	tardor	regional	11	1010	mitjana	cap	cap	bona	6	tard
1575	dl	migdia	hivern	alta_velocitat	5	6358	mitjana	fort	febla	bona	3	puntual
1576	dg	tarda	primavera	regional	5	328	mitjana	cap	cap	bona	1	puntual
1577	dg	tarda	estiu	alta_velocitat	4	764	mitjana	cap	febla	bona	0	puntual
1578	dg	nit	tardor	regional	9	814	mitjana	cap	cap	dolenta	33	molt_tard
1579	dt	mati	hivern	mitja_distancia	6	1126	alta	moderat	cap	bona	8	tard
1580	dv	nit	estiu	regional	11	696	alta	cap	cap	bona	1	puntual
1581	ds	mati	primavera	mitja_distancia	8	1950	alta	cap	febla	bona	4	puntual
1582	dj	tarda	primavera	mitja_distancia	9	1732	mitjana	cap	cap	bona	23	molt_tard
1583	dt	mati	estiu	alta_velocitat	1	4958	mitjana	cap	cap	bona	11	tard
1584	dg	mati	estiu	alta_velocitat	4	5867	baixa	cap	cap	bona	1	puntual
1585	dj	mati	estiu	mitja_distancia	7	2056	mitjana	moderat	cap	bona	0	puntual
1586	ds	migdia	primavera	mitja_distancia	2	2712	baixa	cap	cap	bona	3	puntual
1587	dt	migdia	tardor	mitja_distancia	5	2483	baixa	cap	cap	bona	11	tard
1588	dc	mati	hivern	alta_velocitat	3	5514	alta	cap	intensa	bona	0	puntual
1589	dt	migdia	tardor	mitja_distancia	5	1116	alta	cap	cap	bona	0	puntual
1590	ds	migdia	hivern	alta_velocitat	2	5426	mitjana	moderat	cap	bona	3	puntual
1591	dv	tarda	tardor	regional	7	495	baixa	cap	cap	bona	0	puntual
1592	dc	nit	primavera	mitja_distancia	11	2153	mitjana	cap	febla	regular	7	tard
1593	dt	tarda	primavera	mitja_distancia	14	623	mitjana	moderat	cap	regular	25	molt_tard
1594	dt	mati	hivern	regional	10	701	alta	cap	cap	bona	9	tard
1595	dg	mati	tardor	regional	8	541	alta	cap	febla	bona	12	tard
1596	dg	nit	primavera	alta_velocitat	1	4431	mitjana	moderat	cap	bona	11	tard
1597	dv	mati	estiu	regional	12	449	baixa	moderat	cap	regular	16	molt_tard
1598	dl	migdia	tardor	regional	10	262	baixa	moderat	cap	bona	0	puntual
1599	dc	nit	tardor	regional	6	557	baixa	cap	cap	bona	0	puntual
1600	dt	nit	tardor	regional	6	1143	mitjana	cap	febla	bona	3	puntual
1601	dl	migdia	primavera	mitja_distancia	6	1178	baixa	cap	febla	bona	5	puntual
1602	ds	tarda	tardor	alta_velocitat	3	3278	baixa	cap	febla	regular	8	tard
1603	dc	migdia	tardor	alta_velocitat	3	4386	baixa	cap	febla	regular	8	tard
1604	ds	tarda	primavera	mitja_distancia	5	1732	baixa	fort	febla	bona	31	molt_tard
1605	ds	mati	hivern	mitja_distancia	6	2154	mitjana	moderat	cap	bona	5	puntual
1606	dv	mati	tardor	regional	13	526	baixa	cap	cap	bona	0	puntual
1607	dg	tarda	hivern	alta_velocitat	4	4054	alta	cap	cap	bona	1	puntual
1608	dt	mati	estiu	regional	12	957	baixa	moderat	febla	regular	0	puntual
1609	dv	tarda	primavera	regional	8	823	baixa	cap	intensa	bona	0	puntual
1610	ds	migdia	hivern	alta_velocitat	2	4123	baixa	cap	febla	regular	1	puntual
1611	ds	nit	tardor	alta_velocitat	3	1600	mitjana	cap	cap	bona	6	tard
1612	ds	tarda	hivern	regional	11	711	baixa	moderat	cap	bona	44	molt_tard
1613	dt	migdia	tardor	mitja_distancia	8	1736	mitjana	moderat	febla	bona	3	puntual
1614	dc	tarda	tardor	mitja_distancia	4	1042	baixa	cap	cap	bona	2	puntual
1615	dc	mati	hivern	regional	8	150	alta	cap	cap	bona	0	puntual
